Gene	Length	logFC	logCPM	F	PValue	FDR
AT5G48900	1647	-1.21586822213927	4.52448465775142	68.5549004456622	8.22555893367673e-08	7.24126201184675e-07
AT5G64770	686	-1.23378979171335	6.49048151400554	69.9531062249465	8.23395002599835e-08	7.24471379323319e-07
AT5G11520	1794	0.507416845269266	5.37598113018345	67.7433576464094	8.26097092293857e-08	7.26021393352957e-07
AT4G38520	2568	-0.532544245115638	6.01083133349705	67.7378302448241	8.26619172964754e-08	7.26021393352957e-07
AT1G04200	3102	1.03825721251423	4.64386306785626	67.759644993017	8.26693167171657e-08	7.26021393352957e-07
AT1G67325	1734	0.568838866880989	4.15887184587843	67.730863032501	8.27277766249503e-08	7.26021393352957e-07
AT1G34130	2613	0.590875811456709	5.08289292928752	67.7296075676017	8.2739650368539e-08	7.26021393352957e-07
AT1G18950	3192	-0.388644942877097	5.10003341645733	67.6910236094257	8.3105480874253e-08	7.28836866087131e-07
AT3G02180	1182	0.587126339746138	5.6548718030086	67.653618901117	8.34618321546047e-08	7.31566205370296e-07
AT4G00400	1998	-1.16435924907334	6.11062965256737	69.3406645819039	8.35487143382153e-08	7.31931899069976e-07
AT1G05360	2354	-1.02312120618897	3.26124749040579	67.6155622430672	8.38261228998824e-08	7.3334437074931e-07
AT1G18570	1785	2.76164290046837	4.23024789870115	74.1413178596892	8.38448391009284e-08	7.3334437074931e-07
AT2G47220	2062	-0.694392599790649	3.20994404900598	67.6135231332998	8.38456913061313e-08	7.3334437074931e-07
AT1G71790	1117	-1.27519340879673	2.81472105540847	67.5145513304616	8.48015555354164e-08	7.4130464431634e-07
AT3G50820	1327	0.710265443092817	9.43156375805487	67.4907126264866	8.50335782850766e-08	7.42932185049184e-07
AT1G23900	3780	0.495069276284343	5.80446878726781	67.4617122133827	8.53167834724361e-08	7.44863412941953e-07
AT2G31150	2049	-1.02824056447277	3.23391656626646	67.4560249179136	8.53724448612631e-08	7.44863412941953e-07
AT1G08830	873	1.15724966717812	6.72298742439319	69.140046418033	8.54152121697792e-08	7.44863412941953e-07
AT1G22300	1817	0.419136338198548	6.71117789301256	67.4492852339826	8.54384577441285e-08	7.44863412941953e-07
AT1G56145	3591	1.00305990111075	3.64298842860658	67.399691907341	8.59259401062547e-08	7.48710597474231e-07
AT5G67180	1767	-1.24676233787838	2.9104815338757	67.3806048153964	8.61143744220497e-08	7.49949310187082e-07
AT5G44040	1746	-1.28301675579191	3.08745135224101	67.3459318370721	8.64578436571811e-08	7.5253612897526e-07
AT3G23110	2508	1.5002698386321	3.20892439085388	67.3742964375658	8.66260413582252e-08	7.53595411858698e-07
AT1G30120	1669	-0.460057581444515	7.41820210783109	67.3041899220282	8.6873341060391e-08	7.55135503763813e-07
AT2G28470	3597	-0.979712490870676	6.08727992625256	67.6871339517162	8.68962617708096e-08	7.55135503763813e-07
AT5G19550	1822	0.443248788072633	6.34842218118667	67.1807630426981	8.81148512171317e-08	7.65314787607746e-07
AT4G21326	3185	-0.874801791055484	3.67782391191749	67.1575178113251	8.83508475597545e-08	7.6695350101818e-07
AT1G09740	1073	1.12018718260887	3.66357146130303	67.1193509508675	8.87398468832363e-08	7.69917932781911e-07
AT2G37900	2425	-2.82816511137767	3.05066562521192	71.2875272382595	8.91752236883372e-08	7.73281353834608e-07
AT4G16330	2084	0.824554599160165	4.55720265649516	66.9759772951797	9.02180678166881e-08	7.8190600272998e-07
AT1G12110	2202	-0.856953377718383	6.69614857707458	66.9710835408468	9.02690002440619e-08	7.81929282178253e-07
AT1G01560	1848	4.14649953909008	3.07188374349638	73.4740843287521	9.04532267248676e-08	7.83084301588059e-07
AT1G60990	1877	-0.546993846494257	4.24147096784592	66.9490245720082	9.04989755583657e-08	7.83084301588059e-07
AT3G02070	1378	0.791692261483681	3.93996456151471	66.8658295653904	9.13721490282415e-08	7.90217939861638e-07
AT1G06550	1584	-1.12448076512147	3.13527794830982	66.8592824613196	9.14412571008238e-08	7.90393842044294e-07
AT4G20930	1490	-1.58490050536365	2.42648166213155	66.7990894854921	9.20793303630549e-08	7.95484918546925e-07
AT2G18700	2945	2.64258663768302	6.64514098482395	74.4008164754187	9.2194251294112e-08	7.9591590177862e-07
AT2G04400	1428	1.09341654690775	5.40977708212292	67.8186878682969	9.22274365113993e-08	7.9591590177862e-07
AT2G39780	1179	0.551785061487725	5.04968478493676	66.7308964990803	9.28081400757165e-08	8.00501078343341e-07
AT3G59330	1057	-1.52309810460058	1.64379350136362	66.6753506067845	9.34064818577103e-08	8.05233431631868e-07
AT3G06470	1600	0.685057873477254	5.45965681830284	66.6470152630962	9.37133467937701e-08	8.07449341566524e-07
AT2G40670	2076	-1.68622721765008	2.46709240212771	66.6409089140887	9.37796224382369e-08	8.07591041900375e-07
AT4G23885	539	0.814072612905933	2.94412276319975	66.6202920530285	9.40037706045856e-08	8.09091402118172e-07
AT1G22900	994	0.95182882499966	2.89693183181534	66.5831129835756	9.44094778015291e-08	8.12152020556997e-07
AT3G14110	1273	-0.688157949396514	6.03090421478571	66.5766370190956	9.44803421911949e-08	8.12299705446409e-07
AT1G09060	3216	0.498730977529041	6.02141857590633	66.5723864920184	9.45268861894198e-08	8.12299705446409e-07
AT1G69420	2886	-0.861813054968803	5.68579160726318	66.5407999706139	9.48735563622459e-08	8.14846702683052e-07
AT5G11790	2727	-0.934886155685216	6.41109452217503	66.6409826707163	9.51433493999829e-08	8.16731071888519e-07
AT3G57320	1248	-0.708280699132932	3.61788129411691	66.4856102913272	9.54826438172225e-08	8.19209745021559e-07
AT5G01170	2126	-0.848702277856191	3.61543390255548	66.4757652604658	9.55917482113304e-08	8.19314222246032e-07
AT5G42100	2506	-0.464514104781478	6.59335472111849	66.4753884038819	9.55959273318471e-08	8.19314222246032e-07
AT5G42870	3523	0.639346946744957	5.15456538647465	66.4347346863403	9.60479376692273e-08	8.22753132032329e-07
AT5G01075	574	-2.22442514839079	2.50516701808177	67.019304964557	9.74595844696621e-08	8.34404376914851e-07
AT2G33170	4448	0.856744265743686	5.35550289711377	66.2635610856365	9.79771382136098e-08	8.38392544365351e-07
AT1G43670	2065	0.817717004545859	5.87615161802985	66.2290138648611	9.83716550882349e-08	8.41324229031675e-07
AT5G18930	1648	-2.12708932432658	1.41242311554373	66.1430801377259	9.9360599478302e-08	8.4933398509749e-07
AT2G14560	2232	4.9082349137642	6.53405332105848	74.6790336882331	9.97130791057125e-08	8.51897666350175e-07
AT1G20560	2068	-0.599489198051773	5.03993710677522	66.0414156376905	1.00544745665599e-07	8.58550417809468e-07
AT5G14540	2207	0.414955331502587	6.08706300267327	66.0133061481086	1.0087489084944e-07	8.60915932594459e-07
AT5G50150	1846	-0.704375024261831	3.86554450297749	65.9942585132453	1.01099283551258e-07	8.62376888692234e-07
AT1G09770	3199	-0.556344963245747	8.13444330550464	65.9213362677817	1.01963448358641e-07	8.69290693081793e-07
AT3G06483	1762	0.59098857123799	5.74249182522369	65.8890944038263	1.0234812211803e-07	8.7211146959354e-07
AT2G28630	2455	1.28657063474892	5.8391200665384	68.4564263306081	1.0314730110458e-07	8.78459437205429e-07
AT3G59570	2993	1.9597158439309	2.21357258408874	65.7961539863556	1.03465958691785e-07	8.80248114989397e-07
AT3G12800	1142	0.564910770412026	6.14795972914156	65.7930822629471	1.03503132600995e-07	8.80248114989397e-07
AT2G31560	1374	-0.825841800992715	4.41496664828786	65.791667143085	1.03520263291775e-07	8.80248114989397e-07
AT3G53780	1925	0.887191995076113	4.44954939882415	65.7389604524589	1.04160532622146e-07	8.85227977035718e-07
AT1G79210	1171	0.433987909225671	4.8234688098869	65.7074112725473	1.04545871640764e-07	8.87681663822916e-07
AT5G20400	1357	1.82148259871171	3.0139855197495	66.6747306548217	1.04558789179857e-07	8.87681663822916e-07
AT3G47300	940	1.00525386815418	3.34323620414779	65.6854151669911	1.04815459313575e-07	8.89394842458177e-07
AT2G17440	2321	0.551187847017808	5.01722711699714	65.6377045091766	1.05402844547357e-07	8.93910989837262e-07
AT2G34940	2109	2.68764228149854	1.6151754993711	65.8373262172423	1.06399640791658e-07	9.01892771082849e-07
AT2G35860	1746	-1.83319751475177	2.94491034824671	65.9013642847749	1.06873320892297e-07	9.05434350079175e-07
ATCG00160	711	-0.93119830679721	5.15724719293291	65.5051016991485	1.07054504135832e-07	9.06495479900431e-07
AT3G27380	2648	0.483957319458259	5.19050295232883	65.4822793436925	1.07341637997362e-07	9.08452181213182e-07
AT1G19270	2434	1.08003257407332	3.37617516529159	65.4733700050152	1.07453958817451e-07	9.08928137032584e-07
AT4G19880	1673	0.69978827530621	4.19301952588667	65.4331563847705	1.07962549194677e-07	9.12753800103357e-07
AT2G47270	899	2.0208515618167	1.7342961099733	65.4267888177577	1.08043324129433e-07	9.12960455769409e-07
AT1G80650	1198	0.990483983570977	3.22206397795431	65.3240389944992	1.0935599128495e-07	9.23570896693686e-07
AT1G76020	1525	-0.62675910154682	4.95348800459024	65.3007008848744	1.09656586687961e-07	9.25627239818634e-07
AT3G57240	1399	4.90853732787387	1.62804772555885	68.9847047310306	1.10483720568221e-07	9.31777405127398e-07
AT1G59820	4299	0.414664900651202	5.22215984619566	65.235580370676	1.10500164907439e-07	9.31777405127398e-07
AT5G67380	2116	-0.400188140573885	5.92009572246896	65.1765000100615	1.11271686812296e-07	9.37669046837602e-07
AT3G09900	1449	0.561754854584278	4.72589895081299	65.1695112644443	1.11363343668592e-07	9.37669046837602e-07
AT1G10160	4500	-0.765992736257343	3.86889866962082	65.1688190578321	1.11372426430702e-07	9.37669046837602e-07
AT2G45170	915	1.43065321935255	4.84937723085251	67.8658231169814	1.12239269014816e-07	9.44228190483856e-07
AT1G02180	922	-1.79767329281345	1.22084656949795	65.1008690046906	1.12268015244178e-07	9.44228190483856e-07
AT5G47800	2615	-1.19982767922307	1.93879568909219	65.0463835751829	1.1299187145027e-07	9.49823267943218e-07
AT1G63740	3780	0.77257115137484	3.14098014587035	65.0157892105926	1.1340058033157e-07	9.52764751391265e-07
AT1G04240	1355	-1.05504876514047	4.88184064350629	65.3659564926188	1.13758831789907e-07	9.55279475035761e-07
AT4G05050	1434	1.28038799940516	9.14899492822593	66.5679860458521	1.1398325128725e-07	9.56668334340998e-07
AT5G60640	2305	0.403889308553259	6.9590197762954	64.9398395067154	1.14422247164283e-07	9.59855776289613e-07
AT2G21410	3068	-0.37591578918662	6.31015704728345	64.9150646523266	1.1475770579663e-07	9.6217182506259e-07
AT5G09890	2094	0.512080832471779	5.49945251959356	64.9010966954869	1.14947313465102e-07	9.63034333095943e-07
AT2G31400	3466	0.364647369057691	7.59272492857939	64.8987341099951	1.14979418432816e-07	9.63034333095943e-07
AT1G66330	1808	0.521327031945495	6.0895998669656	64.8876796265411	1.15129768146921e-07	9.63065921636894e-07
AT2G43360	1502	-0.862930189012422	4.9146244279216	64.8874510160546	1.15132879715286e-07	9.63065921636894e-07
AT1G75800	1705	-0.947708946677596	6.58442563534359	65.1810758202997	1.15161458390344e-07	9.63065921636894e-07
AT3G08870	2485	1.45587263431557	3.92755584190152	66.0881745484101	1.16090879756404e-07	9.70337745338858e-07
AT1G66730	4724	-0.717359409745156	4.55896087714126	64.8120587653486	1.16164098807421e-07	9.70449252253538e-07
AT2G45470	1846	-2.23191373681192	7.61813930482085	70.9132124312417	1.16614388414759e-07	9.73359469139222e-07
AT4G26540	3781	-0.922620218877416	4.7217475786461	64.7743175304771	1.1668414389886e-07	9.73359469139222e-07
AT4G33580	1602	-0.358145046771415	6.41096259638185	64.7737032324133	1.16692629637657e-07	9.73359469139222e-07
AT5G13290	2451	-1.01408392208705	1.71894883182759	64.7046434707158	1.17650950103934e-07	9.80848224451882e-07
AT4G26550	1418	1.00614079880936	2.92377774054588	64.698655969121	1.17734444328259e-07	9.81039660271514e-07
AT4G28020	1759	-1.26697183374024	2.50811895679077	64.6644230706784	1.18213068924237e-07	9.84521689648051e-07
AT4G14510	3530	-0.558556891440003	4.57585702167215	64.6412106526776	1.18538830942565e-07	9.86727700609222e-07
AT4G37870	2583	-0.648985732266162	7.28779131939534	64.6182802319234	1.18861606717882e-07	9.88827541614614e-07
AT3G52480	1262	1.11584988353519	3.48086550004036	64.6146272585702	1.18913116468617e-07	9.88827541614614e-07
AT5G49450	907	1.89455365950196	3.27559688197194	66.5159306672465	1.19192315358907e-07	9.9064095129323e-07
AT5G02970	2290	-0.577656210592974	4.7754451837218	64.5856374459326	1.19322768316549e-07	9.9091668714398e-07
AT1G21550	989	3.21109225700071	2.29278169949929	67.6793406490746	1.19347774005371e-07	9.9091668714398e-07
AT1G69850	2440	1.04001799451185	5.7538465302154	65.3962338586901	1.19734234794833e-07	9.93616356026551e-07
AT1G50380	2677	0.47396409785698	4.8365371806737	64.5079207067916	1.20428666298189e-07	9.98571680785699e-07
AT3G07660	3400	-0.328540387220979	6.4215847420926	64.5061079539299	1.20454595911399e-07	9.98571680785699e-07
AT2G36580	2020	0.588383171368782	5.59106066399058	64.4851047987525	1.20755473888168e-07	1.00055417449158e-06
AT1G23260	1135	0.450516559274529	4.75659704499711	64.4358442529144	1.21464402861303e-07	1.00591393825914e-06
AT3G11780	1090	0.677059179831422	5.99728267402669	64.4063799061435	1.21890627208797e-07	1.0089281895674e-06
AT4G20830	2200	2.30751138938743	5.4112734176075	70.7488252984969	1.22712520466573e-07	1.01521277141488e-06
AT1G45201	2994	-2.27121221735954	6.19084190110064	70.8676049561998	1.23467418445652e-07	1.02093696466769e-06
AT2G15570	1053	0.636294758608187	4.53378917486446	64.260821846284	1.24020555584762e-07	1.0249878349629e-06
AT4G38630	1669	0.335445571826008	6.06208747119606	64.2483833421307	1.24204459171746e-07	1.02598454118068e-06
AT5G14210	4125	-1.16989253795911	4.84678343880335	65.3225651429658	1.24394807847917e-07	1.02703344411166e-06
AT3G19910	1733	0.764447053428847	5.19162753861726	64.1181195255889	1.2614856581713e-07	1.04098258971397e-06
AT3G01720	3033	0.618052128974762	5.70101748340345	64.0879511653721	1.26603575581871e-07	1.0442056740231e-06
AT5G01640	1111	1.89959676053381	0.684436068221392	64.0559986157304	1.27087467636048e-07	1.04766357475963e-06
AT4G08690	1465	0.783450132590636	2.79619582107703	64.0400057797947	1.2733042931351e-07	1.04913282556383e-06
AT1G80800	1149	-0.782215196340406	3.77059175195845	64.0217713650013	1.2760806936391e-07	1.0508861687911e-06
AT5G04090	2302	-0.741796383470008	4.84541451238681	63.9797934191987	1.28249770602108e-07	1.05563434847555e-06
AT4G32880	3161	-0.882491037843045	4.21657544540217	63.8988965901026	1.29496461118786e-07	1.06535489611785e-06
AT1G01250	891	-1.54021573351481	2.8997936039015	63.8926340898009	1.29593527033737e-07	1.06536190327098e-06
AT5G16290	1873	-0.918425037644918	5.12005616191942	63.890360775077	1.29628782208328e-07	1.06536190327098e-06
AT3G55950	3126	1.25986712334682	3.06177098879145	63.8818267213279	1.29761224919843e-07	1.06552739878961e-06
AT1G55850	2570	0.957244500162958	3.97633858459816	63.8805913889452	1.29780408786986e-07	1.06552739878961e-06
AT1G67060	2183	0.856885931446499	3.49957162703789	63.8581060877443	1.30130136728039e-07	1.06785778529181e-06
AT3G49650	3242	-1.15747090744666	2.62241619059572	63.8523645394677	1.30219604935493e-07	1.06805118278822e-06
AT5G06320	976	2.75524085070001	7.03098999029194	70.8868891110694	1.31100505902115e-07	1.07473237185411e-06
AT4G02350	2860	0.668157576262066	5.93066254411293	63.7869467368616	1.31243782701766e-07	1.07536298596942e-06
AT4G21550	2631	-1.47022448779301	2.02663164864723	63.7489770810489	1.31842301748298e-07	1.079721164444e-06
AT4G36750	1263	0.568408236827291	4.70256910203721	63.7280392791054	1.32173631987854e-07	1.08188790587229e-06
AT1G05030	2412	-0.566789499702255	4.02094416264591	63.7109356121036	1.32444969745577e-07	1.08356164798918e-06
AT2G36300	1371	0.487556092713706	4.75412491392104	63.6978087926062	1.32653633822509e-07	1.08472121259405e-06
AT4G05631	882	-1.06751752039291	3.91010901634584	63.6481832585387	1.33445760860311e-07	1.09064823311299e-06
AT5G41700	1441	-0.557099938143355	9.09049280438545	63.6263190868535	1.33796411167876e-07	1.09296292126904e-06
AT2G46500	2645	0.533000453802218	6.18084578280573	63.6202602661265	1.33893760049531e-07	1.0932071380971e-06
AT1G72010	1718	0.549874557585055	6.03403996215858	63.5896731588235	1.3438640506614e-07	1.09667697225928e-06
AT2G02860	2375	0.823619948435958	4.5665283002433	63.5851943307308	1.34458709864278e-07	1.09671480159555e-06
AT5G18470	1489	3.40245488708265	1.08976815188086	64.219565165267	1.34599994892588e-07	1.0973149483019e-06
AT1G62750	2666	-0.454884418526645	8.33934454555916	63.5200430751146	1.35515351963198e-07	1.10422187494598e-06
AT5G35460	2238	0.509351549528581	6.33945136078009	63.5036595379591	1.35782502179208e-07	1.10584272000926e-06
AT1G14230	1944	0.660721605232176	4.28455479066793	63.4951369884054	1.35921700375205e-07	1.10642039074884e-06
AT4G03120	1230	0.634617905710888	3.52950499989897	63.4360025576242	1.36891879657084e-07	1.11375838032247e-06
AT5G57480	2133	2.67877174255971	2.32602011458848	65.2565550416412	1.3989749245418e-07	1.13739738869321e-06
AT4G36790	1887	0.864253491810777	3.34089963424003	63.2533104553647	1.39937705500972e-07	1.13739738869321e-06
AT3G03020	779	0.879324425893312	3.71665748020264	63.2363171489463	1.40224789722796e-07	1.13895492704754e-06
AT2G33700	2350	0.589151450856953	4.75003177311281	63.2316082495209	1.40304456442668e-07	1.13895492704754e-06
AT5G61060	2504	0.572771629099923	5.42300635812315	63.2294987988247	1.40340160999193e-07	1.13895492704754e-06
AT5G49810	3693	0.386676273760802	6.02900873494435	63.2234607777852	1.40442415871221e-07	1.13921433134378e-06
AT1G70890	1031	-1.00701478913972	5.7541819406283	63.8328882853449	1.40909336696898e-07	1.14243002493578e-06
AT4G19006	1641	0.543018126678179	4.70826566074309	63.1686356044396	1.41374654608203e-07	1.14538071562555e-06
AT1G64400	2384	1.53417620829468	5.43334816622539	66.9935418739616	1.41423755793959e-07	1.14538071562555e-06
AT3G46510	2716	0.492182502147864	7.47066383692542	63.1621552091933	1.4148529602532e-07	1.14538071562555e-06
AT4G14680	2011	-1.52316482013113	3.92209528779445	64.6730503111361	1.41619343499261e-07	1.14589350978159e-06
AT1G32470	829	-1.4857158668481	6.05464449630721	66.9505966033404	1.42080592495316e-07	1.14873265915497e-06
AT2G38460	2395	-1.08234445944249	2.31857514839363	63.1255542241106	1.42111987511922e-07	1.14873265915497e-06
AT4G32480	1313	2.12745415695534	4.29884621038344	67.9883063630735	1.42667699847814e-07	1.15264975644742e-06
AT5G39020	2677	1.50119103511861	3.64056203077904	64.0932704925149	1.43114205186928e-07	1.15568107795941e-06
AT3G15400	1576	-1.39890034952785	2.63538436212165	63.062348638403	1.4320142275262e-07	1.15580949131061e-06
AT1G70580	2435	0.734251890637978	5.46596689974895	63.0373978744332	1.43634013735203e-07	1.1587239724273e-06
AT2G24690	3156	-0.461352830247239	4.10765066215484	63.0053676960076	1.44191457832509e-07	1.16264226720969e-06
AT1G76080	1424	0.523345645167361	7.39931762358453	62.9218101438845	1.45656921258023e-07	1.17387455138179e-06
AT2G21970	907	0.769091847631933	5.61039249070951	62.9050287725102	1.45953213448723e-07	1.17567779839137e-06
AT3G27990	5171	-0.717842194147536	3.82121847549552	62.8769246214712	1.46450909140908e-07	1.17910078710715e-06
AT3G22160	1207	1.87652724216125	3.36715299814145	64.90168534514	1.46624254355293e-07	1.17991027325533e-06
AT2G46070	1636	-0.626227146559574	4.96448074353336	62.8558438168966	1.46825455800776e-07	1.1809430085177e-06
AT3G06145	976	-1.63995166649103	1.20851362728034	62.8239564529912	1.4739401167368e-07	1.18448667181635e-06
AT1G64080	1732	-0.652306825278562	3.28544007614696	62.8229382851676	1.47412205655185e-07	1.18448667181635e-06
ATCG01010	2241	-0.958040458248154	7.30259197135195	63.0932727111276	1.47597710763342e-07	1.18538954328121e-06
AT5G07690	1731	-3.17895533493176	2.69534674225794	66.5570370870002	1.48265515457305e-07	1.1901630554812e-06
AT4G15470	1218	0.529689960359426	7.21402708449722	62.6908206958196	1.4979418441244e-07	1.2018387855309e-06
AT4G22305	1135	1.63718218130096	3.27797900259734	63.5553416813169	1.50910949980494e-07	1.21019978542003e-06
AT1G02740	1566	0.706433125288673	3.0128757756977	62.4565226972632	1.5412337245913e-07	1.23534989982449e-06
AT3G05200	1891	1.35704892975836	5.13295194737978	64.9871380072565	1.54444277905466e-07	1.2373101394038e-06
AT4G08930	1356	0.546239903837003	4.96969191086111	62.4319383701387	1.54585555616287e-07	1.23783008887014e-06
AT1G59580	1640	0.658900379326072	5.28564808469229	62.4191773729397	1.54826063062076e-07	1.23914370570226e-06
AT4G04695	1866	1.95627710929463	2.77179313340698	63.3467850910983	1.56081796193636e-07	1.24857733016301e-06
AT1G29450	898	-1.21028349934452	3.40377097067692	62.3460974863385	1.56211370194866e-07	1.24899737382743e-06
AT5G10560	2744	0.72510088432643	5.88011855420044	62.3357137729143	1.56409310144842e-07	1.24996335775022e-06
AT1G25400	1727	2.27821002051271	3.97172482189265	66.9498020155883	1.58287358898101e-07	1.26434855872919e-06
AT4G38530	1923	-1.75070085000987	1.58343592588033	62.2004751162194	1.59012696162456e-07	1.26951663384479e-06
AT5G23120	1793	-0.530238870221445	6.93065176517099	62.1513626978982	1.59969911752681e-07	1.27652996542378e-06
AT3G43670	2391	0.651528294653611	6.39649813900906	62.0556116464369	1.61854434571678e-07	1.29093249070039e-06
AT5G16715	3394	-0.883915518873685	4.70127677181687	61.9917234076494	1.63125449092834e-07	1.30042998202044e-06
AT2G46700	2762	0.828241352452061	3.3508959963569	61.9764914063613	1.63430100516866e-07	1.30221811164053e-06
AT3G53810	2423	1.12759857025038	4.71084105774999	62.7835781445538	1.63795029414509e-07	1.30440820302674e-06
AT5G22060	1754	0.856451230499785	6.42472986870263	61.9547551276878	1.6386592838665e-07	1.30440820302674e-06
AT1G49540	2805	-0.55368409824693	4.17143753575627	61.9018514189365	1.64932045925391e-07	1.3122502053573e-06
AT1G15010	776	4.04203964460586	3.73009620390427	68.5747573001897	1.65972486737756e-07	1.31988032019569e-06
AT1G53710	1973	0.731266665183511	3.69632341640606	61.8221436964732	1.66552777618097e-07	1.3238454472077e-06
AT1G74910	2176	0.702279892635218	6.47500729402325	61.7966328438728	1.67075201194452e-07	1.32734695380318e-06
AT1G24440	1751	0.848039943465626	3.36311340573279	61.7842878696526	1.67328655523592e-07	1.32870922100483e-06
AT4G03550	6041	0.61086593090569	6.54068596395342	61.7248348404894	1.68555231154461e-07	1.33779364903054e-06
AT3G03610	1661	0.717046807991104	3.40223681172137	61.6883146956779	1.693135876945e-07	1.34293688475947e-06
AT5G03170	908	-2.00058860238169	1.3107487320444	61.6825813772658	1.69432983544143e-07	1.34293688475947e-06
AT3G52200	2656	0.402983372498947	5.48785124807554	61.6816764313973	1.69451837436485e-07	1.34293688475947e-06
AT2G33060	2779	1.41067769464874	2.9814228893035	61.6483238815974	1.70148328708359e-07	1.34779763605884e-06
AT5G04280	3302	-0.544210679470855	5.30852139277079	61.6319780298153	1.70490825364513e-07	1.34985090702622e-06
AT5G24300	2672	-0.53759096176191	6.69496526616396	61.6255149831241	1.70626455853838e-07	1.35026512208162e-06
AT4G34160	1874	-1.89630695328995	1.68928537945048	61.5902480189263	1.71368649177011e-07	1.35547667018634e-06
AT4G03510	2318	1.39966487823852	3.25172453475228	61.6023418479514	1.71599354226593e-07	1.35663938241482e-06
AT1G71950	748	0.64213944842397	4.60625512756536	61.5741676861906	1.71708239806747e-07	1.35683834351435e-06
AT1G48100	1937	-1.18699415296401	2.21898070003185	61.5538897719867	1.72137533951141e-07	1.35956774500299e-06
AT4G33950	1966	-0.459874160763693	4.15616576441379	61.5345962004601	1.72547087020683e-07	1.36173174356374e-06
AT3G14590	2956	1.23360987284032	2.70652834813487	61.533068385178	1.72579564464732e-07	1.36173174356374e-06
AT2G12462	927	-1.2380656789736	2.81736280678057	61.508861229477	1.7309504639722e-07	1.36473244360912e-06
AT3G03900	1397	-0.920504515927211	2.37513129017048	61.507303673288	1.73128271984966e-07	1.36473244360912e-06
AT1G13220	4047	-1.00275373163048	4.82747804568221	61.7101207387451	1.74300255474713e-07	1.37330298516221e-06
AT1G31130	1503	0.955465631892742	5.93231558753811	61.9052368025314	1.74733759010243e-07	1.37538802583199e-06
AT3G05580	2580	0.876144048332933	3.59440215752475	61.4323913783644	1.74734617460855e-07	1.37538802583199e-06
AT4G16500	1714	0.611516019872433	5.24330468514769	61.3967818113676	1.75503945958914e-07	1.38077303502725e-06
AT4G13340	3088	1.20489584019733	7.96734065056333	63.0073118776874	1.75668774024771e-07	1.38139923368242e-06
AT5G57630	2116	1.08471045812877	2.9517511428475	61.3711044342257	1.76061009534718e-07	1.3838122121868e-06
AT1G15440	2933	-0.738775634760512	5.11124728635039	61.3388199273607	1.76764179127428e-07	1.38847358787644e-06
AT3G26090	1894	0.723010995167695	3.77022632588534	61.33601515875	1.76825414041894e-07	1.38847358787644e-06
AT2G04690	1273	0.800355298334399	4.91668179154031	61.3228559404838	1.77113023972162e-07	1.39005848887013e-06
AT5G66470	1765	-0.658504143832413	4.6501982491108	61.3166037447298	1.77249853513013e-07	1.39045903963475e-06
ATCG00330	303	-0.704257753305937	8.47655019530202	61.2556257788794	1.78590482575178e-07	1.40029799278951e-06
AT4G18210	2587	1.84782475479258	3.52821864556267	63.4982878700685	1.79622745729917e-07	1.40726972146152e-06
AT3G25220	753	0.471048270934022	4.79501699391045	61.2076411945944	1.79653301271295e-07	1.40726972146152e-06
AT2G45950	2450	-0.542591062580475	4.43479304729517	61.1901077428107	1.80043389388591e-07	1.40964406368159e-06
AT2G41835	1438	1.09311057288506	2.93391428203398	61.1738813800886	1.80405228640041e-07	1.41130962477383e-06
AT4G39520	1813	0.339580995582122	6.25298264780602	61.1727593163099	1.80430279665044e-07	1.41130962477383e-06
AT2G36630	1936	-0.71389165073446	6.78779393367203	61.1494161532008	1.80952305731708e-07	1.41423747741604e-06
AT1G02660	2842	2.52234405104092	4.2822232049937	66.5861838935839	1.80979115700676e-07	1.41423747741604e-06
AT4G27450	1367	1.87909351499198	6.54552720910102	66.3776487798157	1.82235351999897e-07	1.42336787945172e-06
AT1G10950	2530	0.35761127115612	7.47146784888723	61.0714791669003	1.82707308713736e-07	1.42636674004023e-06
AT1G61500	3439	-0.765930823343671	3.55546074410656	61.0397056919786	1.83428164990093e-07	1.43081330031752e-06
AT4G33760	2303	-0.711741680437692	4.2172870166303	61.0385937636684	1.83453448390189e-07	1.43081330031752e-06
AT1G12230	1720	-0.488824320224882	6.24863571990159	61.0283292433994	1.83687027907593e-07	1.43194596503048e-06
AT3G24180	3743	0.463984241978457	6.48702903233747	61.0217344905153	1.8383727103517e-07	1.43242819791683e-06
AT4G15880	2088	-0.515366413483493	4.8657922045357	61.0005534915957	1.84320737733805e-07	1.43550514005372e-06
AT4G08520	1091	0.509876051382465	4.27839392822124	60.9890383040969	1.84584165196288e-07	1.43686626577149e-06
AT2G23450	3141	0.680577014016224	5.85233798434714	60.9686932562471	1.8505060356743e-07	1.43980563226948e-06
AT1G30330	4063	-0.586212585640274	5.91528125074333	60.932764796116	1.85877487968629e-07	1.44554532030113e-06
AT3G58990	1246	-3.29456336437475	2.90459424824357	65.3824605551378	1.88138077764148e-07	1.46242389751729e-06
AT3G06035	1070	-1.66864449547401	2.87839253640889	60.933158210881	1.88434035201999e-07	1.46402224761208e-06
AT2G46380	3050	-0.614442057160443	3.49345520008097	60.8064579504337	1.88816878741122e-07	1.46629379672131e-06
AT5G13190	1674	1.81064629396572	4.92517064771359	65.3306942056584	1.89067122807923e-07	1.46753393646935e-06
