	AT3G19100	AT3G25570	AT3G20810	AT1G21460	AT4G31290	AT5G60100	AT2G25930	AT4G04610	AT4G23670	AT1G28330	AT2G34170	AT5G25980	AT4G21650	AT1G78370	AT1G27030	AT3G17070	AT1G30530	AT3G07650	AT3G27250	AT1G62560	AT2G38070	AT1G21440	AT1G59840	AT4G34860	AT4G36180	AT5G61380	AT1G80080	AT5G48850	AT5G23050	AT5G01200	AT1G62540	AT3G26460	AT4G11310	AT2G43800	AT1G54040	AT2G28410	AT3G58990	AT3G63450	AT2G18050	AT5G04530	AT3G14360	AT5G15970	AT5G48250	AT4G11911	AT3G55110	AT2G27385	AT2G37300	AT3G61850	AT3G05180	AT2G43535	AT1G79840	AT5G15230	AT5G22460	AT5G26000	AT5G67480	AT2G13610	AT4G03205	AT3G55500	AT5G14200	AT4G22790	AT4G09500	AT5G55120	AT5G51750	AT2G02100	AT1G79910	AT3G25290	AT4G20930	AT2G36270	AT3G09910	AT2G15830	AT5G03170	AT1G71050	AT2G25790	AT3G07420	AT5G23010	AT5G40330	AT2G34490	AT5G13930	AT4G13770	AT1G28230	AT3G46640	AT2G45050	AT2G46650	AT4G21910	AT4G36930	AT5G27450	AT2G40460	AT5G50335	AT4G02280	AT1G54020	AT3G01960	AT1G29050	AT1G60590	AT5G66400	AT3G28007	AT5G23820	AT1G11850	AT1G77270	AT1G20490	AT1G06250	AT2G37100	AT1G04800	AT1G11450	AT2G02540	AT2G45890	AT5G59570	AT1G05470	AT1G70710	AT5G42690	AT4G33980	AT4G29020	AT2G42890	AT1G33811	AT3G56620	AT4G01110	AT1G23060	AT2G22200	AT5G24770	AT3G17120	AT5G07460	AT4G23600	AT2G23010	AT1G60260	AT1G60270	AT4G23990	AT3G11600	AT4G29700	AT2G43100	AT3G16400	AT5G06330	AT4G15440	AT3G02020	AT2G32990	AT5G49120	AT1G68862	AT5G65640	AT5G26220	AT4G12030	AT5G28490	AT5G17490	AT1G60960	AT3G19710	AT4G33150	AT5G04890	AT2G40435	AT1G72970	AT5G66440	AT5G27890	AT4G03010	AT5G10080	AT5G38130	AT3G05730	AT5G17700	AT5G65280	AT4G11320	AT4G30250	AT5G62960	AT1G16410	AT3G54600	AT3G16360	AT1G52400	AT2G38465	AT4G27560	AT5G54080	AT1G68050	AT1G01380	AT4G11211	AT1G68230	AT3G13175	AT2G19090	AT1G19570	AT1G52410	AT1G76610	AT3G06880	AT3G61950	AT1G07985	AT1G65860	AT5G15720	AT5G24420	AT4G16140	AT1G52910	AT4G35730	AT1G06360	AT1G18590	AT5G13880	AT3G05660	AT1G80280	AT1G55740	AT3G55710	AT2G28790	AT1G66460	AT3G06778	AT4G25580	AT2G18196	AT4G04450	AT1G70830	AT5G43020	AT2G20875	AT4G20320	AT1G07050	AT1G78260	AT3G16410	AT3G50810	AT4G30180	AT3G14630	AT1G20160	AT3G55940	AT5G55730	AT5G46880	AT3G26330	AT1G52030	AT4G24140	AT2G43550	AT5G47500	AT5G07030	AT2G22330	AT3G28220	AT5G50090	AT1G71870	AT1G64110	AT2G43590	AT1G45201	AT1G10640	AT2G47780	AT5G45670	AT5G59220	AT3G55290	AT1G06640	AT1G73010	AT3G56810	AT2G16850	AT2G23000	AT1G16400	AT3G12145	AT3G52770	AT5G15960	AT1G24070	AT2G39690	AT2G33380	AT2G37900	AT3G45140	AT1G26450	AT4G12970	AT2G47770	AT3G13980	AT3G04184	AT2G29130	AT1G30600	AT2G46640	AT5G13140	AT1G52000	AT3G48580	AT5G18970	AT2G38750	AT1G33170	AT4G28040	AT5G56720	AT3G48510	AT5G16600	AT1G52040	AT5G35670	AT3G28420	AT5G02440	AT2G21050	AT2G15090	AT3G53530	AT3G50960	AT1G04920	AT1G23340	AT5G26280	AT1G60810	AT2G38760	AT2G38995	AT3G44220	AT4G39940	AT5G07690	AT3G28170	AT3G60490	AT2G27140	AT4G34250	AT4G17480	AT2G39330	AT5G38120	AT1G73066	AT5G57130	AT3G14780	AT2G44570	AT2G26695	AT2G27990	AT1G65970	AT1G65620	AT4G00480	AT4G02850	AT1G62660	AT4G34710	AT3G21950	AT1G34580	AT5G41120	AT4G17470	AT3G14760	AT3G17580	AT3G22740	AT5G60490	AT5G65609	AT4G25990	AT3G16120	AT4G36230	AT1G14440	AT3G18960	AT1G68500	AT3G02030	AT3G50280	AT2G30424	AT1G09460	AT3G02040	AT1G31710	AT5G50820	AT4G04840	AT2G40330	AT3G16490	AT2G40080	AT4G19380	AT1G08730	AT1G56650	AT3G16470	AT1G10990	AT1G13790	AT3G59710	AT5G60880	AT4G08950	AT4G15210	AT3G22415	AT5G20970	AT1G68470	AT4G39070	AT3G09260	AT5G02890	AT3G49570	AT3G45290	AT3G22400	AT4G10310	AT5G05270	AT1G16390	AT5G40210	AT2G01913	AT5G02940	AT5G53200	AT1G24020	AT3G48350	AT4G02290	AT3G57010	AT5G20420	AT4G35970	AT2G36870	AT1G31690	AT1G17665	AT3G03910	AT5G22940	AT2G03090	AT1G17190	AT4G35160	AT3G45680	AT4G01080	AT4G36360	AT5G61440	AT1G29980	AT5G07700	AT5G64060	AT1G19670	AT3G59510	AT2G32765	AT1G29160	AT5G23350	AT4G10420	AT3G15800	AT1G60390	AT1G64625	AT5G67210	AT3G49970	AT2G47180	AT4G20940	AT2G32510	AT5G52300	AT3G22840	AT3G10680	AT1G10750	AT5G24780	AT4G11210	AT2G45900	AT1G14250	AT3G18530	AT4G18640	AT4G27590	AT5G67490	AT4G20970	AT5G51790	AT3G18670	AT4G19430	AT5G41315	AT1G70640	AT5G38010	AT4G37140	AT1G06350	AT3G51030	AT3G03170	AT3G53980	AT2G34360	AT1G64200	AT1G67820	AT1G75300	AT3G20450	AT4G30230	AT2G25625	AT3G11550	AT5G10625	AT2G40085	AT5G07660	AT1G74890	AT4G04830	AT5G26260	AT3G04290	AT2G31940	AT5G02550	AT3G13020	AT5G46530	AT1G76790	AT3G58070	AT4G18440	AT5G02370	AT2G34850	AT5G24390	AT5G66800	AT1G73325	AT2G42840	AT3G55990	AT4G39010	AT3G26200	AT4G13885	AT2G43530	AT5G14360	AT1G06180	AT1G19640	AT4G32780	AT5G20630	AT1G69325	AT1G45191	AT2G45080	AT1G19530	AT5G44050	AT5G06760	AT1G35910	AT5G02750	AT5G15500	AT1G17745	AT3G16460	AT2G42800	AT2G41190	AT4G37750	AT5G62165	AT3G20260	AT1G21090	AT5G06520	AT1G54010	AT3G51290	AT2G26700	AT4G08870	AT5G53210	AT3G12970	AT2G37870	AT4G02360	AT1G03170	AT3G18660	AT1G62975	AT5G08640	AT1G65890	AT5G06870	AT5G20740	AT1G30760	AT5G49170	AT4G15990	AT3G60840	AT5G17160	AT3G46490	AT1G61120	AT5G09980
AT3G19100	0	4.15194536101567	2.05491932712381	3.9992127796499	2.48277357007474	3.17193112335597	2.28726412579898	4.26248478777628	3.91825214796456	3.62114303307789	3.95261229693845	4.260273693452	4.10961262772926	4.29969008665641	3.99775716773736	4.21398394162832	4.16293641422367	1.83991777567868	3.46318649957014	4.2931271099232	3.61826571266888	4.22022030988475	4.16473165709169	2.75848798364601	3.55381751359661	2.99584132587985	4.15274900265037	4.24144212781518	1.65906007224094	3.54919583015623	3.8542702034351	3.44718284746073	3.96204432202971	3.5241246843911	4.2408471619477	4.04813170449781	4.32006274392242	3.38581890073026	3.75660188053688	4.10356701726431	2.9087637357576	4.03308141262572	2.8698475116116	4.09380852524698	4.17465862218957	4.29862146368268	3.84440571941625	3.10572472433797	4.07468445063392	3.6606928638016	3.49414902610478	3.31607103974949	4.11362854177174	4.27414260248764	3.82109409747277	4.07720142411316	3.57653023298502	3.879850219429	4.31340527336089	3.51303904968674	3.94391969865745	2.87383191936359	4.04845190330464	3.30245864357487	3.73707808839399	2.92399483344515	3.77542984879871	3.7574544875771	2.61298506851953	3.41077723337721	3.92196308757147	4.18392605788008	3.03846517103207	3.78900997328406	4.33162465825188	3.91397429984923	4.18269049304506	4.10911397123061	4.30777770312315	4.23983532063237	3.47294650295379	3.48641205814318	4.30728097681398	3.21635858596225	3.26795041243042	3.42600021748089	4.21574513249455	4.0561018074376	3.48083734792398	4.01123624236347	4.24417540231978	4.07232821800621	4.02056636376885	4.08424909344327	4.07709852283428	3.74598928336026	4.21961752924535	3.91146922976288	3.63404578433356	2.83361877627752	4.00142042333756	4.28539841367218	3.39143090833345	3.91546157135189	3.97850371998	2.31540350463435	3.60812150209325	3.2271742888264	3.10964940502505	3.33547796001744	4.18780545697327	3.51932780797121	4.3117292856483	3.59292585209792	4.13864305163896	3.78071253469144	3.50278478761409	4.06857803442591	3.98118821909423	4.29537112847122	4.10453900503677	4.09712884228659	3.96445669198907	4.04067115728431	4.18454607396259	2.83108874948544	3.42419700183185	4.32450057688824	3.38157351142896	3.82825182890821	3.83958425112759	4.20166308238147	3.62935046578146	3.67713408079259	3.87152856986503	3.54186618284456	4.32752934875798	4.28518676303891	4.31900377456037	3.13185595395581	3.80892025888404	4.3171200174804	2.4003479979673	4.01272167857064	4.27358040830657	4.2762043681954	3.73338426848911	4.06618610849699	3.85228964310988	3.01030843887108	4.061214909326	4.28153967310665	4.05279086840606	3.73724990853106	3.69476221844844	4.30798418431098	3.59810077667222	4.30435586699231	4.28785881127825	4.23348980789943	4.06753318745327	3.89865608378899	4.16346640742836	3.31287099612515	3.80882516979021	3.56151162197843	4.04355049700904	3.99375929594576	3.75048988101523	3.4286061042191	3.72799320854767	3.90869246557835	4.28542047344032	4.11016935226891	4.17164017109481	3.47141053889923	4.295003801202	3.51982930584166	4.2330319191626	4.06687059528655	3.69568739228364	3.8117954481929	4.16654703492677	4.25868731707812	3.45251629600219	4.318816641536	3.31408009897683	3.6596395699863	4.18028189482281	3.9853065437437	4.23785677976495	3.54420823679601	3.79948184451205	3.86629383868087	3.87918135309351	4.23581342226747	3.91522513243128	4.15167868102057	3.10251602858593	4.08394815222443	3.68197800790403	4.0511911246857	3.35429287904906	3.85289822760225	4.28032723550027	3.79667699772552	4.00840384331753	4.11683114232099	4.10995497474076	3.83948747479319	4.03288497669227	4.20807167258564	4.26623263773867	3.92662022391044	3.99837530921562	3.60590165636389	4.12271052829381	3.64194186535599	4.00449419719504	3.6135321049366	4.0653193587551	4.09048484289495	4.07426408223889	3.61587222920803	4.28727802228282	3.32795529645588	3.49661557004919	3.50112501791818	4.14333836967503	3.91459593708753	4.01712394706029	4.12037450477641	4.21281408173067	4.13875129001293	3.43102906762141	3.75908739059202	4.00133816903669	3.76557542846255	3.85425319436215	3.64440412028397	4.22366516083096	3.24834360822582	4.10418040205657	3.53064145456356	4.18557331641937	3.96485619835418	4.08969532832326	3.8058874052693	4.14290043139741	4.01172011619325	3.88909823692074	3.67865037721725	3.83288301119341	3.68283434405277	4.15572460270434	2.910560376413	4.15246049884435	2.95314573851391	2.53907609879278	4.04291360289254	3.47465325336206	4.18562232053949	3.68304343412031	4.0680444146139	4.33209189607631	4.13111094237224	3.5443384635629	3.87865505061099	4.05946041693548	3.90764510738882	3.96911898084278	3.18230906209729	4.03778175688922	3.84789764148557	4.30958077426437	4.29901737886644	4.18941394751631	3.60819644376518	4.05456058371179	4.18161409411658	3.63281045571736	4.23301084059846	4.24767848404001	3.27019886773117	3.27769171096085	3.88066670733654	4.04935139263743	4.06578169124117	4.0855096329283	3.66506196642318	4.25842559038801	3.99612317262729	4.23072958927546	3.0999463839157	3.62487278833707	4.32688923369296	4.22743881635024	3.2093219518669	4.12288499547948	4.25326044581489	3.18063330729284	4.08717567990049	4.22465139626155	4.21880560803901	4.20510471388228	4.02481024102849	3.9627130358305	4.26076189196023	3.85931065937473	3.44652474073044	3.6779644598111	4.02518170485042	4.32023791465801	3.2024719694068	3.98977808427788	4.12420252667564	4.06368268096994	4.30909292807205	4.33945263387546	3.39477202994657	3.27905750073764	4.28247211152161	3.63195792086025	4.08535552127529	3.23770455817134	4.31245092657651	4.22897544363238	3.95986100548423	4.12989668054025	3.7061696624136	4.26145962505768	3.93198287664786	4.03954656870948	4.0728566033465	3.75998042420148	3.34606334824324	4.27495986004016	4.18984445474884	4.16470163858823	3.87959356992795	3.75964291924758	3.98490968414781	4.26844808530807	3.89894446686651	3.69512779248825	4.03221005783627	4.15936503684743	4.31033829878175	3.90586331216397	3.95124083622078	3.23268106916014	3.59888895027339	4.08405803246289	4.25966338910639	4.19991444419146	3.23133448956273	4.03565783298027	3.83619494770369	3.97325304172993	4.01522642833843	3.87271146489401	4.05550523692315	4.15921426078889	4.14407829962892	3.71918124713523	3.93761617387323	4.23912873153877	4.27567039181836	4.31085213526576	4.20519624115743	3.72169193029585	2.88478403930376	4.18688291146627	3.32029171923956	4.19631908339131	4.00529207580683	3.94692903934604	3.8836637059685	4.21983722359687	3.80195634617419	4.06623160052389	2.92287590433292	3.78370853154318	4.13166741549848	4.01230140498915	3.73400329292657	3.85836753694969	3.96464141513723	4.06721968897414	4.29878148830376	4.04480895520306	3.84796236224552	3.85374139577507	3.78351625593488	4.20265175975734	3.94559019025597	3.85679170451343	4.33236492662498	3.43088094645289	3.92386392265241	3.59589726297572	3.8658918624646	4.0539223833787	4.16661007044994	3.20987945448762	3.96619572275099	3.83730933961865	3.74340627429115	4.18857303204483	3.40685854633412	4.03655304687192	4.31947541702538	4.0428423856931	3.54059097399201	3.83018497856797	2.95077363879572	3.73218138615847	4.23809680969763	4.11464100355054	3.62601067127194	4.31144868846847	3.61451651449276	3.75648244273538	3.5837585735333	4.21350713192488	3.49462204410944	4.06147057431363	4.31596677877261	3.99751481870191	3.68471792597333	1.65934563574618	3.95903232453944	4.23381998001397	4.13907363634585	3.8506394971346	3.98698211464882	4.33952974638664	3.75177856333664	3.90850271199713	3.82583425362805	3.02766349126816	4.24845293358125	4.04568513107228	4.09991947191497	3.87515853446169	4.28743981634799	4.30117046720883	3.86943708072196	4.22389189512394	3.58627103215596	3.90816695598368	3.38116202892696	3.96069951864973	3.87976201326915	3.74591210975154	4.21164453011188	3.11265526419095	4.04932386905064	3.40942248498485	3.73535134516879	3.55278255310854	3.869546762377	4.07297226261222	4.02374164008471	3.29092455938275	4.2150281192901	4.11894028410906	3.52830980602955	3.8903382881631	3.6516636668335	4.10342705512203	3.82036831214747	3.58889216443496	4.14717528297267	4.10508146934676	4.14153474256411	4.30125229753429	4.08752978055326	4.23429476448293	4.17775662133881	3.82198425018242	3.99011099024611	4.26454205288907	4.15052219529351	3.77471910283388
AT3G25570	4.15194536101567	0	4.04478270919356	4.17553587574223	4.21168827846963	4.20825265534626	4.29941445914965	3.74370021675167	3.90764510738882	4.17666501719014	4.18017893960976	3.69520490070088	3.56339920248649	4.03950295206655	3.66781518083947	3.39600395784035	3.68153880808341	4.28611837892919	3.77036076031565	3.92125404623973	4.25764858112064	4.22019519982249	3.98220744135272	4.23499560443102	4.26800055684897	4.2197647027083	4.1045973780658	3.73692211867963	4.25898572766986	4.22922683604896	3.76371992102581	4.10285784469148	4.06440070350434	4.06996135011631	4.10722354113837	4.01156494616398	4.1119507214847	4.26048305670034	3.89628365030455	4.21768314756548	3.97634722739277	3.50363953861676	4.25720443127595	3.78763189136107	3.76846568097066	3.97267669230271	4.13216583847435	4.19298398667515	3.93046100312194	4.1339228975807	4.01649765759844	4.09708960006973	3.67852657319832	3.77314183646461	4.14617518509107	4.15654884847639	4.25930377458785	4.04694210541552	4.14737484088879	4.02037122820899	3.83826460299472	3.4658733865716	4.08217154063828	4.14675482846918	4.10252974755303	4.03725154960916	3.89190915276473	4.01721578817023	4.03555220396803	4.12753499050775	3.72564460605662	3.88666835476605	3.82769810075501	4.01301680839508	4.06954452366231	3.70218488379444	3.98550730731152	4.09895229400251	4.17166971383278	3.92620709443552	4.2705942976776	4.19616042741135	3.98576003860906	3.85358445308567	4.25298790820783	4.24800467183286	3.62255593411448	3.79804884474818	3.88503367922421	3.7611381776878	3.66866541545449	4.06269966020858	4.09654922505038	3.72710837345078	3.8653290621448	4.03446441231113	3.8442807979398	3.88605282588491	3.47877421469953	4.0895363342296	4.09027357577104	3.72930332049995	3.95114753413469	4.15630255713261	4.18947066192073	4.23059783330628	4.23930623754751	4.30492525087825	4.02835201691093	4.23283328293463	4.02123644848277	4.11718277012506	3.88704254885728	4.03555060333086	4.0014611118111	3.88998370953262	3.22470653857048	3.51315098537621	3.62468834763316	3.85070197321103	3.90104180932934	3.50754824991043	3.44468483031648	3.95610597213185	3.54421071767071	4.24732379288871	3.79262418494534	4.20333999549075	3.8655717889484	3.99586324898304	4.05973944755249	4.09719933046093	3.67149219562474	4.01709472081552	4.24842817845594	3.99314292758933	3.80272926767588	4.01494580466522	3.684378513436	4.04768053871	4.30337168429923	4.20274462228451	4.2052558047616	3.69913500489102	3.63920051780594	4.08174900641817	4.19725491331336	3.64771638808273	4.2243877555308	4.22809506457912	3.83048345018692	3.81963999612095	4.1397264270927	3.948247139271	3.82339466643717	4.21797402554414	4.17562225739476	4.13145890184153	4.13706501308357	3.59780484240429	3.52775617586259	4.01707342617005	3.62568895070309	4.12554697420168	4.18668545229888	3.56133159414811	3.21412826182341	4.21644803603493	4.16244939585172	4.05871292846972	3.93721137056035	3.69606705399747	3.11095988112488	4.0556332516319	4.05306230126463	3.94599758999084	3.92706686690148	4.13806511359149	3.64705810592054	3.82140608782329	4.01678897992019	4.15341940017578	4.07767307616954	4.02928797880445	3.69630220777252	3.56284103823369	4.20897932251868	4.20429013846829	3.99993224477578	4.02902320421165	4.16548916000302	4.20716508666696	4.21659048483941	3.62236636208937	4.1364396113989	3.8139010877033	4.22531496887827	3.98657782550848	4.07781323757936	3.97480726239829	4.22148465826493	4.26241525302416	4.12683441451431	3.95992244988223	4.17546484439774	3.81630295880056	3.91759319982653	4.16972144580186	4.24577217991937	3.94069325461902	3.45536874496177	4.05810815948841	3.98701657150842	4.12514834168008	3.93842865388216	3.88004489688689	3.76515201085867	3.94286784894748	4.04684074550166	3.71333258910715	3.72503726568087	3.66799058475135	3.94380553347531	3.72701637079122	4.17071103635831	3.65269297996707	3.37648570913478	3.80206528197251	4.12201261367228	4.21405743419108	4.2084048053649	3.95304800605906	4.00498606641126	4.04562961544106	3.74239516207375	3.60532444347634	3.3373054838383	4.06775172153541	3.8346355722395	3.86982699927662	3.8300918648022	3.89711608245013	3.99372184501062	3.69327571647348	3.99262022528939	4.12220014505567	4.07178777726439	4.18016402485307	3.80079609619698	4.11814265664036	3.67354616866886	4.26369736250279	3.85212668071132	4.10255512649975	3.92002883608291	4.14007730603107	3.91681123905867	4.19419148421637	3.88478630425643	3.30337319615343	3.99952375221635	4.10336852456847	4.10020334402821	4.19416510088549	4.22972150794564	4.00130612893528	3.95935006120816	4.20416856663347	4.26181936091902	4.19925945875874	4.27333607088634	4.17780132437659	3.71807382681996	4.00797297253927	4.16265699038781	3.45599991741827	3.96777489195318	3.91902367134466	4.06551660114232	4.09215934764839	4.11459730807693	3.61667502295665	3.74571404602487	4.21647072545427	4.1738514825841	4.18203212225151	3.87813615926118	3.65751095391052	4.27151634451163	3.87807578280213	3.63269816264104	4.269659318817	3.73206469733246	4.05882217540085	3.13319069455613	3.93784324023495	4.19963726565034	4.10582718917394	3.75550592966903	4.11317062330621	3.98577395027084	4.12549720580478	4.08613764289999	4.19725767089271	4.02602554194222	4.21568064711692	3.57547766287141	3.94668998108457	4.14832341981071	4.06290260454446	4.29231478577393	3.97907968476046	3.99913837418334	4.21782703290483	4.26763324376838	3.88626167314482	3.43092603215665	3.85567116241707	4.26779455286118	4.27059849005549	4.01042547674778	4.11581513097765	4.25380113500028	3.6425931077703	3.92042962553666	4.22190746226142	4.16321834256339	3.48817265939605	4.20441140502921	4.30658241737347	4.0206831545758	3.7502383232064	4.11943834703056	4.10748979584448	4.19643347874097	4.09585321896229	4.16348280095522	3.2403170633149	3.83355825342323	3.93935748523922	3.74634846683642	3.98605074455687	4.0050547548876	3.93042532194356	4.20929137573813	3.85227560755709	3.95738601344468	3.92237455991765	3.99213094657423	4.16918991672275	3.9026739508164	4.15713054700388	3.83092981186412	4.08272040074528	3.95763601562356	4.18136073845669	3.85482324266087	4.31903564998873	4.13139440273241	4.31220846706465	3.76777012520643	3.83904101907068	3.71106618833343	4.00448731996526	4.32572660207471	4.13076881010797	3.7801970182372	4.22364907220762	3.68183798212015	3.91528847690791	4.0807595684098	4.0499305338999	4.21084989094514	3.89640550212092	4.10716314474984	3.931693769888	4.21744498756775	3.65004122967786	4.00947766655123	3.97288707684096	4.24844141404501	3.95458884179623	3.91120290089467	3.91494260916738	3.91584761888618	4.19961532507545	3.81276433466383	3.83063357125851	4.0588282438691	3.76017586081523	3.6469269171698	4.08422798783942	3.52495404945368	4.23923389195318	3.95662314463994	4.29200494996771	3.66590823006362	4.268046244152	4.25761018609957	4.09173693139301	4.15648766735647	4.05257390773139	4.23602078896875	3.83046227509089	3.95148760135575	3.51146623802518	3.89813365588719	4.13742501080472	4.21922971622175	4.05522308923091	3.97321562765641	3.98632198429379	3.85008784777406	4.18266653865696	3.30238504974895	4.16071277183197	4.2893304838044	4.07696977100005	3.68994961446132	3.76063731556954	4.06904987875196	4.03443432411118	4.07478975337979	3.7892449912468	3.42688683684249	4.14843729531642	3.97422006949647	3.69790119439329	4.13493534460131	3.99963503933025	4.17128198836907	4.12015687411757	4.01670874994194	4.08629681780584	4.11486774913718	4.04752096276872	4.09628417824486	4.27262472031675	3.48548008472383	4.04301745676795	4.17164748384087	3.41705297436394	3.80669471493102	4.03724238180808	3.93319411606805	3.73480622798712	4.10119285757118	4.20780315209422	3.42154799140275	3.84685399841365	3.95443403932091	4.17370012232925	3.45684865174128	3.84744432590412	4.05045670812737	4.16040819991359	4.05074003639485	4.2245579231171	4.27250740120503	4.26082740418628	4.2431263876073	4.10567365310046	4.07473344883771	4.20397990009598	4.30900168901862	3.37901347213934	4.1824694351425	4.20925301842733	3.75206382080335	3.66745388685558	4.12253206063928	4.07820008066834	3.9329463607838	4.16925874641641	3.69557447950773	4.01647173423761	3.81792680067683	3.60898789434552	3.98791908296763	3.64001111078699	4.1909840506493	4.24366199164868	3.94270831537213	3.92866566605788	4.01897912316208
